Date,股票名称,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,PriceChangeRate,PriceChangeAmount,TurnoverRate,MainNetInflow,MainNetInflowRatio,SuperLargeNetInflow,SuperLargeNetInflowRatio,LargeNetInflow,LargeNetInflowRatio,MediumNetInflow,MediumNetInflowRatio,SmallNetInflow,SmallNetInflowRatio,MA5,MA10,MA20,MA50,MA100,MA200,AVG_VOL,AVG_TR,EMA_12,EMA_26,Denoised_PriceChange,Momentum,Volatility,ROC,STD,Upper_Band,Lower_Band,%B,MACD,Signal,K,D,J,Stoch_K,Stoch_D,DI_plus,DI_minus,ADX,VWAP,MFI,AD,OBV,TRIX,TEMA,Williams_R,ATR,CCI,RSI,HV_20,GK_Volatility,Vol_Ratio,TR,TR_ROC,UD_Ratio,Normalized_ATR,BB_Width,Price_Up,Up_Days_Ratio,Extreme_Day,Extreme_Days_Count,Overbought,Oversold,OB_OS_Signal,Trend_Strength,TSI,CMO,Fisher_Transform_RSI,KST,KST_Signal,Close_Open_Ratio,High_Low_Ratio,Close_High_Position,Close_Pct_1,Volume_Pct_1,TurnoverRate_Pct_1,Close_Pct_3,Volume_Pct_3,TurnoverRate_Pct_3,Close_Pct_5,Volume_Pct_5,TurnoverRate_Pct_5,Close_Pct_10,Volume_Pct_10,TurnoverRate_Pct_10,Close_Pct_20,Volume_Pct_20,TurnoverRate_Pct_20,Price_Volatility_5,Price_Volatility_10,Price_Volatility_20,Volume_Price_Correlation,Turnover_Price_Correlation,MainInflow_Volume_Ratio,MainInflow_Amount_Ratio,MainInflow_MA_3,MainInflowRatio_MA_3,MainInflow_MA_5,MainInflowRatio_MA_5,MainInflow_MA_10,MainInflowRatio_MA_10
2025-01-03,天和磁材,603072,39.85,47.85,99.85,37.86,507820,2549722539.0,16.551724137931036,293.83,35.7,78.43,-120434800.0,-6.55,-65628208.0,-3.57,-54806592.0,-2.98,20540704.0,1.12,99894096.0,5.44,40.652,40.777,38.464,37.5758,44.8275,0.0,352934.6,54.511,40.322500000000005,37.495000000000005,-0.05844184213928269,-0.04311763071314771,0.08493572408243996,-20.08359456635318,3.2669676911069705,46.631419227767424,30.296580772232574,0.32405702953088117,0.024449020351351602,0.008179477270864523,9.562799320253369,24.886053137114544,30.22789372577101,9.562799320253369,24.886053137114544,18.67439980714418,16.60261773422766,11.845130166395721,39.763309620308384,39.34912143282022,-344144.51040490397,507820.0,0.6923861899499117,54.7008153869747,-96.75575467325817,3.8685714285714288,-76.82495918232365,26.847599164926926,0.8336217223843079,2.585254136408315,0.5034000117467843,61.989999999999995,-90.4500725923536,164150.4,0.10523861339965802,0.4246786204121997,0,0.4,0,0.0,0,0,0,1.1257056168909025,-100.0,0.0,0.0,0.6293628726691953,0.9434203648697732,1.2007528230865747,2.637348124669836,0.16115502500403295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-237.15994415355016,-0.047234472814442,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,天和磁材,603072,41.85,39.73,46.83,38.91,366079,1552179031.0,16.551724137931036,-16.97,-8.12,56.54,-120434800.0,-6.55,-65628208.0,-3.57,-54806592.0,-2.98,20540704.0,1.12,99894096.0,5.44,40.652,40.777,38.464,37.5758,44.8275,0.0,352934.6,54.511,40.322500000000005,37.495000000000005,-0.07222114800707927,-0.11053709044973845,0.08493572408243996,-20.08359456635318,3.2669676911069705,46.631419227767424,30.296580772232574,0.32405702953088117,-0.7009329727332906,-0.13927801947075674,9.562799320253369,24.886053137114544,30.22789372577101,9.562799320253369,24.886053137114544,18.67439980714418,16.60261773422766,11.845130166395721,39.763309620308384,39.34912143282022,-634419.2730311665,141741.0,0.6923861899499117,54.7008153869747,-96.75575467325817,3.8685714285714288,-76.82495918232365,26.847599164926926,0.8336217223843079,2.585254136408315,0.5034000117467843,8.940000000000005,-90.4500725923536,164150.4,0.10523861339965802,0.4246786204121997,0,0.4,0,0.0,0,0,0,1.1257056168909025,-100.0,0.0,0.0,0.6293628726691953,0.9434203648697732,0.949342891278375,1.2035466461063995,0.10353535353535355,-0.1696969696969698,-0.27911661612382344,-0.2791023842917252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-328.9849213286713,-0.07759079173026737,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,天和磁材,603072,41.35,38.15,43.25,36.65,354390,1421510380.0,16.612131890259256,-3.98,-1.58,54.74,-120434800.0,-6.55,-65628208.0,-3.57,-54806592.0,-2.98,20540704.0,1.12,99894096.0,5.44,40.652,40.777,38.464,37.5758,44.8275,0.0,352934.6,54.511,40.322500000000005,37.495000000000005,-0.019546544952717463,-0.051132518494844056,0.08493572408243996,-20.08359456635318,3.2669676911069705,46.631419227767424,30.296580772232574,0.32405702953088117,-1.226150452640294,-0.34877502907548275,9.562799320253369,24.886053137114544,30.22789372577101,9.562799320253369,24.886053137114544,18.67439980714418,16.60261773422766,11.845130166395721,39.763309620308384,39.34912143282022,-827722.9093948029,-212649.0,0.6923861899499117,54.7008153869747,-96.75575467325817,3.8685714285714288,-76.82495918232365,26.847599164926926,0.8336217223843079,2.585254136408315,0.5034000117467843,6.600000000000001,-90.4500725923536,164150.4,0.10523861339965802,0.4246786204121997,0,0.4,0,0.0,0,0,0,1.1257056168909025,-100.0,0.0,0.0,0.6293628726691953,0.9434203648697732,0.9226118500604594,1.180081855388813,0.22727272727272724,-0.03976843694940846,-0.03193026641790431,-0.031835868411743795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-339.83594391505426,-0.08472312380531254,-120434800.0,-6.55,0.0,0.0,0.0,0.0
2025-01-08,天和磁材,603072,35.84,38.35,38.4,35.12,289512,1071055072.0,8.597640891218877,0.52,0.2,44.72,-120434800.0,-6.55,-65628208.0,-3.57,-54806592.0,-2.98,20540704.0,1.12,99894096.0,5.44,40.652,40.777,38.464,37.5758,44.8275,0.0,352934.6,54.511,40.322500000000005,37.495000000000005,-0.010111924950986883,0.20730830417566257,0.08493572408243996,-20.08359456635318,3.2669676911069705,46.631419227767424,30.296580772232574,0.32405702953088117,-1.7237044280346523,-0.6430940553267932,9.562799320253369,24.886053137114544,30.22789372577101,9.562799320253369,24.886053137114544,18.67439980714418,16.60261773422766,11.845130166395721,39.763309620308384,39.34912143282022,-547037.494760656,76863.0,0.6923861899499117,54.7008153869747,-96.75575467325817,3.8685714285714288,-76.82495918232365,26.847599164926926,0.8336217223843079,2.585254136408315,0.5034000117467843,3.280000000000001,-90.4500725923536,164150.4,0.10523861339965802,0.4246786204121997,1,0.4,0,0.0,0,0,0,1.1257056168909025,-99.94439481393037,0.0,0.0,0.6293628726691953,0.9434203648697732,1.070033482142857,1.0933940774487472,0.9847560975609765,0.005242463958060384,-0.18306949970371622,-0.18304713189623678,-0.19853709508881923,-0.4298924815879642,-0.4298100216753794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.9909917689361,-0.11244501149942268,-120434800.0,-6.55,0.0,0.0,0.0,0.0
2025-01-09,天和磁材,603072,37.23,39.18,41.81,36.73,344664,1358973825.0,13.246414602346821,2.16,0.83,53.23,-120434800.0,-6.55,-65628208.0,-3.57,-54806592.0,-2.98,20540704.0,1.12,99894096.0,5.44,40.652,40.777,38.464,37.5758,44.8275,0.0,352934.6,54.511,40.322500000000005,37.495000000000005,0.00039540599950657217,-0.7264279252380753,0.08493572408243996,-20.08359456635318,3.2669676911069705,46.631419227767424,30.296580772232574,0.32405702953088117,-2.0230426448170378,-0.9027379527334827,9.562799320253369,24.886053137114544,30.22789372577101,9.562799320253369,24.886053137114544,18.67439980714418,16.60261773422766,11.845130166395721,39.763309620308384,39.34912143282022,-559249.9986976639,421527.0,0.6923861899499117,54.7008153869747,-96.75575467325817,3.8685714285714288,-76.82495918232365,26.847599164926926,0.8336217223843079,2.585254136408315,0.5034000117467843,5.080000000000005,-90.4500725923536,164150.4,0.10523861339965802,0.4246786204121997,1,0.4,0,0.0,0,0,0,1.1257056168909025,-99.66208549159686,0.0,0.0,0.6293628726691953,0.9434203648697732,1.0523771152296535,1.138306561393956,0.48228346456692917,0.021642764015645355,0.19049987565282267,0.19029516994633267,-0.013843443241882691,-0.05849830227901631,-0.05854262469048466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-349.42567420538785,-0.0886218687187578,-120434800.0,-6.55,-120434800.0,-6.55,0.0,0.0
2025-01-10,天和磁材,603072,39.84,43.11,43.11,37.19,355795,1438378213.0,15.109749872383874,10.03,3.93,54.95,-120434800.0,-6.55,-65628208.0,-3.57,-54806592.0,-2.98,20540704.0,1.12,99894096.0,5.44,39.704,40.777,38.464,37.5758,44.8275,0.0,352934.6,54.511,40.322500000000005,37.495000000000005,0.009876278531948224,-2.92130955404726,0.08493572408243996,-20.08359456635318,3.2669676911069705,46.631419227767424,30.296580772232574,0.32405702953088117,-1.9424373247625988,-1.102999427819751,9.562799320253369,24.886053137114544,30.22789372577101,9.562799320253369,24.886053137114544,18.67439980714418,16.60261773422766,11.845130166395721,39.763309620308384,39.34912143282022,-203454.9986976639,777322.0,0.6923861899499117,54.7008153869747,-96.75575467325817,3.8685714285714288,-76.82495918232365,26.847599164926926,0.8336217223843079,2.585254136408315,0.5034000117467843,5.920000000000002,-90.4500725923536,164150.4,0.10523861339965802,0.4246786204121997,1,0.4,0,0.0,0,0,0,1.1257056168909025,-98.28088997829799,0.0,0.0,0.6293628726691953,0.9434203648697732,1.0820783132530118,1.15918257596128,1.0,0.1003062787136293,0.03229522085277248,0.03231260567349259,0.13001310615989525,0.003964558819379738,0.0038363171355499937,-0.09905956112852665,-0.29936788625891064,-0.29937523906668373,0.0,0.0,0.0,0.0,0.0,0.0,0.0994761697478396,0.0,0.0,0.0,0.0,-338.4939684538331,-0.08372957740028729,-120434800.0,-6.55,-120434800.0,-6.55,0.0,0.0
2025-01-13,天和磁材,603072,43.3,39.84,46.82,39.84,406793,1786064996.0,16.191138946880066,-7.59,-3.27,62.83,-120434800.0,-6.55,-65628208.0,-3.57,-54806592.0,-2.98,20540704.0,1.12,99894096.0,5.44,39.726000000000006,40.777,38.464,37.5758,44.8275,0.0,352934.6,54.511,40.322500000000005,37.495000000000005,0.01573988651374632,-1.6026821084751537,0.08493572408243996,-20.08359456635318,3.2669676911069705,46.631419227767424,30.296580772232574,0.32405702953088117,-1.975899615377134,-1.2946599427939451,9.562799320253369,24.886053137114544,30.22789372577101,9.562799320253369,24.886053137114544,18.67439980714418,16.60261773422766,11.845130166395721,39.763309620308384,39.34912143282022,-610247.9986976639,370529.0,0.6923861899499117,54.7008153869747,-96.75575467325817,3.8685714285714288,-76.82495918232365,26.847599164926926,0.8336217223843079,2.585254136408315,0.5034000117467843,6.979999999999997,-21.923937360179046,164150.4,0.10523861339965802,0.4246786204121997,0,0.4,0,0.0,0,0,0,1.1257056168909025,-97.13802954632196,0.0,0.0,0.6293628726691953,0.9434203648697732,0.920092378752887,1.1752008032128514,0.0,-0.07585247042449539,0.1433353476018493,0.1434030937215649,0.038852672750977923,0.40509892508773393,0.40496422182468694,0.0027686886483766493,0.11121643142600357,0.11124867350548273,0.0,0.0,0.0,0.0,0.0,0.0,0.06683111607845629,0.0,0.0,0.0,0.0,-296.058447273067,-0.06743024481320149,-120434800.0,-6.55,-120434800.0,-6.55,0.0,0.0
2025-01-14,天和磁材,603072,37.88,40.63,41.44,37.34,341651,1349273615.0,10.291164658634523,1.98,0.79,52.77,-120434800.0,-6.55,-65628208.0,-3.57,-54806592.0,-2.98,20540704.0,1.12,99894096.0,5.44,40.222,40.777,38.464,37.5758,44.8275,0.0,352934.6,54.511,40.322500000000005,37.495000000000005,0.012151390344762814,3.2943406569805633,0.08493572408243996,-20.08359456635318,3.2669676911069705,46.631419227767424,30.296580772232574,0.32405702953088117,-2.0306884743861513,-1.436356038341734,9.562799320253369,24.886053137114544,30.22789372577101,9.562799320253369,24.886053137114544,18.67439980714418,16.60261773422766,11.845130166395721,39.763309620308384,39.34912143282022,-403590.8084537608,712180.0,0.6923861899499117,54.7008153869747,-96.75575467325817,3.8685714285714288,-76.82495918232365,26.847599164926926,0.8336217223843079,2.585254136408315,0.5034000117467843,4.099999999999994,-37.878787878787975,164150.4,0.10523861339965802,0.4246786204121997,1,0.4,0,0.0,0,0,0,1.1257056168909025,-95.93786673640898,0.0,0.0,0.6293628726691953,0.9434203648697732,1.07259767687434,1.1098018211033742,0.8024390243902448,0.01982931726907622,-0.16013549889009893,-0.1601145949387235,0.03700867789688633,-0.008741847132279545,-0.008641743377794331,0.06500655307994774,-0.0359462738790598,-0.035988308366824984,0.0,0.0,0.0,0.0,0.0,0.0,0.06263196946434912,0.0,0.0,0.0,0.0,-352.5072295786356,-0.0892589898533968,-120434800.0,-6.55,-120434800.0,-6.55,0.0,0.0
2025-01-15,天和磁材,603072,40.23,41.31,43.15,39.24,309882,1271135601.0,9.623430962343086,1.67,0.68,47.86,-120434800.0,-6.55,-65628208.0,-3.57,-54806592.0,-2.98,20540704.0,1.12,99894096.0,5.44,40.814,40.777,38.464,37.5758,44.8275,0.0,352934.6,54.511,40.322500000000005,37.495000000000005,0.0021833524886273386,3.205559149763942,0.08493572408243996,-20.08359456635318,3.2669676911069705,46.631419227767424,30.296580772232574,0.32405702953088117,-2.0434400438099436,-1.5601750905253688,9.562799320253369,24.886053137114544,30.22789372577101,9.562799320253369,24.886053137114544,18.67439980714418,16.60261773422766,11.845130166395721,39.763309620308384,39.34912143282022,-385362.455512584,1022062.0,0.6923861899499117,54.7008153869747,-96.75575467325817,3.8685714285714288,-76.82495918232365,26.847599164926926,0.8336217223843079,2.585254136408315,0.5034000117467843,3.9099999999999966,19.207317073170582,164150.4,0.10523861339965802,0.4246786204121997,1,0.4,0,0.0,0,0,0,1.1257056168909025,-94.70744629726143,0.0,0.0,0.6293628726691953,0.9434203648697732,1.0268456375838928,1.0996432212028542,0.5294117647058829,0.01673640167364021,-0.09298670280490906,-0.0930452908849726,-0.0417536534446763,-0.12904340982869345,-0.12902638762511376,0.0771838331160366,0.07035977783304315,0.07021466905187834,0.0,0.0,0.0,0.0,0.0,0.0,0.0624300691546031,0.0,0.0,0.0,0.0,-388.64603737539653,-0.09474583184556261,-120434800.0,-6.55,-120434800.0,-6.55,0.0,0.0
2025-01-16,天和磁材,603072,40.08,39.62,41.22,38.6,252760,1012682053.0,6.342290002420715,-4.09,-1.69,39.04,-120434800.0,-6.55,-65628208.0,-3.57,-54806592.0,-2.98,20540704.0,1.12,99894096.0,5.44,40.902,40.777,38.464,37.5758,44.8275,0.0,352934.6,54.511,40.322500000000005,37.495000000000005,-0.010062049596091808,-1.3763034748607736,0.08493572408243996,-20.08359456635318,3.2669676911069705,46.631419227767424,30.296580772232574,0.32405702953088117,-2.085065854878922,-1.6589485740794851,38.428693424423564,24.886053137114544,30.22789372577101,38.428693424423564,24.886053137114544,18.67439980714418,16.60261773422766,11.845130166395721,39.763309620308384,39.34912143282022,-441316.9593293785,769302.0,0.6923861899499117,54.7008153869747,-96.75575467325817,3.8685714285714288,-76.82495918232365,26.847599164926926,0.8336217223843079,2.585254136408315,0.5034000117467843,2.710000000000001,-46.65354330708665,164150.4,0.10523861339965802,0.4246786204121997,0,0.4,0,0.0,0,0,0,1.1257056168909025,-93.67376576689038,0.0,0.0,0.6293628726691953,0.9434203648697732,0.9885229540918163,1.0678756476683937,0.3893129770992355,-0.04091019123698869,-0.1843346822338826,-0.18428750522356874,-0.005522088353413834,-0.3786520417017992,-0.37864077669902907,0.011230219499744676,-0.26664809785762367,-0.26657899680631225,0.0,0.0,0.0,0.0,0.0,0.0,0.06723284623498861,0.0,0.0,0.0,0.0,-476.47698814294927,-0.11892656685708385,-120434800.0,-6.55,-120434800.0,-6.55,-120434800.0,-6.55
