Date,股票名称,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,PriceChangeRate,PriceChangeAmount,TurnoverRate,MainNetInflow,MainNetInflowRatio,SuperLargeNetInflow,SuperLargeNetInflowRatio,LargeNetInflow,LargeNetInflowRatio,MediumNetInflow,MediumNetInflowRatio,SmallNetInflow,SmallNetInflowRatio,MA5,MA10,MA20,MA50,MA100,MA200,AVG_VOL,AVG_TR,EMA_12,EMA_26,Denoised_PriceChange,Momentum,Volatility,ROC,STD,Upper_Band,Lower_Band,%B,MACD,Signal,K,D,J,Stoch_K,Stoch_D,DI_plus,DI_minus,ADX,VWAP,MFI,AD,OBV,TRIX,TEMA,Williams_R,ATR,CCI,RSI,HV_20,GK_Volatility,Vol_Ratio,TR,TR_ROC,UD_Ratio,Normalized_ATR,BB_Width,Price_Up,Up_Days_Ratio,Extreme_Day,Extreme_Days_Count,Overbought,Oversold,OB_OS_Signal,Trend_Strength,TSI,CMO,Fisher_Transform_RSI,KST,KST_Signal,Close_Open_Ratio,High_Low_Ratio,Close_High_Position,Close_Pct_1,Volume_Pct_1,TurnoverRate_Pct_1,Close_Pct_3,Volume_Pct_3,TurnoverRate_Pct_3,Close_Pct_5,Volume_Pct_5,TurnoverRate_Pct_5,Close_Pct_10,Volume_Pct_10,TurnoverRate_Pct_10,Close_Pct_20,Volume_Pct_20,TurnoverRate_Pct_20,Price_Volatility_5,Price_Volatility_10,Price_Volatility_20,Volume_Price_Correlation,Turnover_Price_Correlation,MainInflow_Volume_Ratio,MainInflow_Amount_Ratio,MainInflow_MA_3,MainInflowRatio_MA_3,MainInflow_MA_5,MainInflowRatio_MA_5,MainInflow_MA_10,MainInflowRatio_MA_10
2024-01-02,宏景科技,301396,23.84,23.29,24.46,23.18,77092,256656778.0,5.324173465006449,-2.51,-0.6,16.51,-43904391.0,-3.22,-23106647.0,-1.7,-20797744.0,-1.53,10933856.0,0.8,32970528.0,2.42,21.657999999999998,20.365000000000002,18.7395,16.369,15.5251,15.306400000000002,42425.8,9.087,19.888333333333335,17.44423076923077,-0.02415124221150582,-0.040355255920487484,0.10899614143451673,-23.27179046801201,2.0425331924121264,23.845832981030316,13.633167018969683,0.24840066153680954,0.002921730222986519,0.0005584206780556086,0.9950248756218691,5.787078082094692,14.21769903943069,0.9950248756218691,5.787078082094692,1.5864714086471463,50.023245002324444,86.11188275695608,19.3316105993139,0.0,-63841.81250000008,77092.0,-0.3465312294340883,13.504278180542471,-98.79356568364612,0.9378571428571433,-91.50740595097649,10.986267166042508,0.48165833823047915,0.4663746744498494,1.6182955729354584,1.2800000000000011,-47.656249999999915,6318.8,0.05503856472166334,0.5449807071725837,0,0.25,0,0.0,0,0,0,2.5630773922429038,-100.0,0.0,0.0,-0.14568923220014074,0.6290359133194747,0.9769295302013422,1.0552200172562554,0.08593749999999949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-569.4990595773935,-0.17106265874239776,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03,宏景科技,301396,22.94,22.0,23.01,21.77,69704,218568033.0,5.324173465006449,-5.54,-1.29,14.93,-43904391.0,-3.22,-23106647.0,-1.7,-20797744.0,-1.53,10933856.0,0.8,32970528.0,2.42,21.657999999999998,20.365000000000002,18.7395,16.369,15.5251,15.306400000000002,42425.8,9.087,19.888333333333335,17.44423076923077,-0.024432004949421854,-0.11236613760484963,0.10899614143451673,-23.27179046801201,2.0425331924121264,23.845832981030316,13.633167018969683,0.24840066153680954,-0.11064152648341213,-0.021241014537919024,0.9950248756218691,5.787078082094692,14.21769903943069,0.9950248756218691,5.787078082094692,1.5864714086471463,50.023245002324444,86.11188275695608,19.3316105993139,0.0,-107687.8770161291,7388.0,-0.3465312294340883,13.504278180542471,-98.79356568364612,0.9378571428571433,-91.50740595097649,10.986267166042508,0.48165833823047915,0.4663746744498494,1.6182955729354584,1.5199999999999996,-47.656249999999915,6318.8,0.05503856472166334,0.5449807071725837,0,0.25,0,0.0,0,0,0,2.5630773922429038,-100.0,0.0,0.0,-0.14568923220014074,0.6290359133194747,0.9590235396687009,1.0569591180523656,0.185483870967742,-0.05538857878917991,-0.09583354952524259,-0.09569957601453671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-629.8599956961481,-0.20087288244538082,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,宏景科技,301396,21.91,21.41,21.91,21.15,39453,119603320.0,3.4545454545454617,-2.68,-0.59,8.45,-43904391.0,-3.22,-23106647.0,-1.7,-20797744.0,-1.53,10933856.0,0.8,32970528.0,2.42,21.657999999999998,20.365000000000002,18.7395,16.369,15.5251,15.306400000000002,42425.8,9.087,19.888333333333335,17.44423076923077,-0.024719348891164894,0.018871640738335152,0.10899614143451673,-23.27179046801201,2.0425331924121264,23.845832981030316,13.633167018969683,0.24840066153680954,-0.22081098967379867,-0.061392946588803204,0.9950248756218691,5.787078082094692,14.21769903943069,0.9950248756218691,5.787078082094692,1.5864714086471463,50.023245002324444,86.11188275695608,19.3316105993139,0.0,-120146.71912139216,-32065.0,-0.3465312294340883,13.504278180542471,-98.79356568364612,0.9378571428571433,-91.50740595097649,10.986267166042508,0.48165833823047915,0.4663746744498494,1.6182955729354584,0.8500000000000014,-47.656249999999915,6318.8,0.05503856472166334,0.5449807071725837,0,0.25,0,0.0,0,0,0,2.5630773922429038,-100.0,0.0,0.0,-0.14568923220014074,0.6290359133194747,0.9771793701506162,1.0359338061465722,0.3421052631578961,-0.026818181818181852,-0.43399231034086994,-0.434025452109846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1112.799488011355,-0.3670833772249518,-43904391.0,-3.22,0.0,0.0,0.0,0.0
2024-01-05,宏景科技,301396,21.41,21.1,21.76,20.93,35288,106377695.0,3.8766931340495185,-1.45,-0.31,7.56,-43904391.0,-3.22,-23106647.0,-1.7,-20797744.0,-1.53,10933856.0,0.8,32970528.0,2.42,21.657999999999998,20.365000000000002,18.7395,16.369,15.5251,15.306400000000002,42425.8,9.087,19.888333333333335,17.44423076923077,-0.024885492744696622,0.4032453071219609,0.10899614143451673,-23.27179046801201,2.0425331924121264,23.845832981030316,13.633167018969683,0.24840066153680954,-0.3486416821675493,-0.12102965149775734,0.9950248756218691,5.787078082094692,14.21769903943069,0.9950248756218691,5.787078082094692,1.5864714086471463,50.023245002324444,86.11188275695608,19.3316105993139,0.0,-140979.39382018722,-67353.0,-0.3465312294340883,13.504278180542471,-98.79356568364612,0.9378571428571433,-91.50740595097649,10.986267166042508,0.48165833823047915,0.4663746744498494,1.6182955729354584,0.8300000000000018,-47.656249999999915,6318.8,0.05503856472166334,0.5449807071725837,0,0.25,0,0.0,0,0,0,2.5630773922429038,-100.0,0.0,0.0,-0.14568923220014074,0.6290359133194747,0.9855207846800561,1.0396559961777354,0.20481927710843534,-0.014479215319943894,-0.10556865130661797,-0.10532544378698216,-0.09403177329325885,-0.5422611944170601,-0.5420956995760147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1244.1381450310296,-0.4127217701725745,-43904391.0,-3.22,0.0,0.0,0.0,0.0
2024-01-08,宏景科技,301396,20.94,20.49,21.4,20.47,29441,87081970.0,4.407582938388624,-2.89,-0.61,6.31,-43904391.0,-3.22,-23106647.0,-1.7,-20797744.0,-1.53,10933856.0,0.8,32970528.0,2.42,21.657999999999998,20.365000000000002,18.7395,16.369,15.5251,15.306400000000002,42425.8,9.087,19.888333333333335,17.44423076923077,-0.024862420541379944,-0.43343792683329285,0.10899614143451673,-23.27179046801201,2.0425331924121264,23.845832981030316,13.633167018969683,0.24840066153680954,-0.4864382304751763,-0.1924296358304792,0.9950248756218691,5.787078082094692,14.21769903943069,0.9950248756218691,5.787078082094692,1.5864714086471463,50.023245002324444,86.11188275695608,19.3316105993139,0.0,-169154.11425029478,-96794.0,-0.3465312294340883,13.504278180542471,-98.79356568364612,0.9378571428571433,-91.50740595097649,10.986267166042508,0.48165833823047915,0.4663746744498494,1.6182955729354584,0.9299999999999997,-47.656249999999915,6318.8,0.05503856472166334,0.5449807071725837,0,0.25,0,0.0,0,0,0,2.5630773922429038,-100.0,0.0,0.0,-0.14568923220014074,0.6290359133194747,0.978510028653295,1.0454323400097705,0.02150537634408557,-0.028909952606635203,-0.1656937202448424,-0.16534391534391535,-0.06863636363636372,-0.5776282566280271,-0.5773610180843938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1491.2163236193194,-0.5041731427966875,-43904391.0,-3.22,-43904391.0,-3.22,0.0,0.0
2024-01-09,宏景科技,301396,20.47,20.67,21.01,20.34,30275,88283618.0,3.2698877501220194,0.88,0.18,6.48,-43904391.0,-3.22,-23106647.0,-1.7,-20797744.0,-1.53,10933856.0,0.8,32970528.0,2.42,21.134000000000004,20.365000000000002,18.7395,16.369,15.5251,15.306400000000002,42425.8,9.087,19.888333333333335,17.44423076923077,-0.024372221064755402,-2.5537836319379195,0.10899614143451673,-23.27179046801201,2.0425331924121264,23.845832981030316,13.633167018969683,0.24840066153680954,-0.6123253375825274,-0.27437734154567617,0.9950248756218691,5.787078082094692,14.21769903943069,0.9950248756218691,5.787078082094692,1.5864714086471463,50.023245002324444,86.11188275695608,19.3316105993139,0.0,-169605.97992193646,-66519.0,-0.3465312294340883,13.504278180542471,-98.79356568364612,0.9378571428571433,-91.50740595097649,10.986267166042508,0.48165833823047915,0.4663746744498494,1.6182955729354584,0.6700000000000017,-47.656249999999915,6318.8,0.05503856472166334,0.5449807071725837,1,0.25,0,0.0,0,0,0,2.5630773922429038,-99.67497785367154,0.0,0.0,-0.14568923220014074,0.6290359133194747,1.009770395701026,1.0329400196656835,0.4925373134328373,0.00878477306002945,0.028327842124927782,0.02694136291600646,-0.034563288183091956,-0.2326312320989532,-0.2331360946745561,-0.11249463288965211,-0.6072873968764593,-0.6075105996365839,0.0,0.0,0.0,0.0,0.0,0.0,0.023349226975446103,0.0,0.0,0.0,0.0,-1450.138426476417,-0.49731072986484615,-43904391.0,-3.22,-43904391.0,-3.22,0.0,0.0
2024-01-10,宏景科技,301396,20.56,18.7,20.63,18.7,55877,152178951.0,9.337203676826316,-9.53,-1.97,11.97,-43904391.0,-3.22,-23106647.0,-1.7,-20797744.0,-1.53,10933856.0,0.8,32970528.0,2.42,20.474,20.365000000000002,18.7395,16.369,15.5251,15.306400000000002,42425.8,9.087,19.888333333333335,17.44423076923077,-0.02398739885014951,-3.1627286411185533,0.10899614143451673,-23.27179046801201,2.0425331924121264,23.845832981030316,13.633167018969683,0.24840066153680954,-0.7662810188206755,-0.3740375012602992,0.9950248756218691,5.787078082094692,14.21769903943069,0.9950248756218691,5.787078082094692,1.5864714086471463,50.023245002324444,86.11188275695608,19.3316105993139,0.0,-225482.97992193646,-122396.0,-0.3465312294340883,13.504278180542471,-98.79356568364612,0.9378571428571433,-91.50740595097649,10.986267166042508,0.48165833823047915,0.4663746744498494,1.6182955729354584,1.9700000000000024,29.605263157894935,6318.8,0.05503856472166334,0.5449807071725837,0,0.25,0,0.0,0,0,0,2.5630773922429038,-99.41475191596051,0.0,0.0,-0.14568923220014074,0.6290359133194747,0.9095330739299611,1.1032085561497327,0.0,-0.09530720851475583,0.8456482246077621,0.8472222222222221,-0.11374407582938395,0.5834561323962819,0.5833333333333335,-0.15000000000000002,-0.19836738207276483,-0.19825853985264563,0.0,0.0,0.0,0.0,0.0,0.0,0.038769959475372574,0.0,0.0,0.0,0.0,-785.7187265113282,-0.28850501612075763,-43904391.0,-3.22,-43904391.0,-3.22,0.0,0.0
2024-01-11,宏景科技,301396,18.64,19.12,19.27,18.51,32913,88082378.0,4.064171122994642,2.25,0.42,7.05,-43904391.0,-3.22,-23106647.0,-1.7,-20797744.0,-1.53,10933856.0,0.8,32970528.0,2.42,20.016,20.365000000000002,18.7395,16.369,15.5251,15.306400000000002,42425.8,9.087,19.888333333333335,17.44423076923077,-0.02430471135279838,-2.4198423163861134,0.10899614143451673,-23.27179046801201,2.0425331924121264,23.845832981030316,13.633167018969683,0.24840066153680954,-0.9387522364845823,-0.48933870665532125,0.9950248756218691,5.787078082094692,14.21769903943069,0.9950248756218691,5.787078082094692,1.5864714086471463,50.023245002324444,86.11188275695608,19.3316105993139,0.0,-205561.9536061469,-89483.0,-0.3465312294340883,13.504278180542471,-98.79356568364612,0.9378571428571433,-91.50740595097649,10.986267166042508,0.48165833823047915,0.4663746744498494,1.6182955729354584,0.759999999999998,-10.588235294118032,6318.8,0.05503856472166334,0.5449807071725837,1,0.25,0,0.0,0,0,0,2.5630773922429038,-98.42560392147324,0.0,0.0,-0.14568923220014074,0.6290359133194747,1.0257510729613735,1.0410588870880604,0.8026315789473698,0.022459893048128343,-0.4109741038352095,-0.41102756892230585,-0.06686188384577829,0.11793077680785302,0.11727416798732171,-0.10695936478281176,-0.16576686183560185,-0.16568047337278102,0.0,0.0,0.0,0.0,0.0,0.0,0.04582941755471838,0.0,0.0,0.0,0.0,-1333.912347329404,-0.4984469254628102,-43904391.0,-3.22,-43904391.0,-3.22,0.0,0.0
2024-01-12,宏景科技,301396,19.14,18.49,19.27,18.43,33495,88814086.0,4.393305439330543,-3.29,-0.63,7.17,-43904391.0,-3.22,-23106647.0,-1.7,-20797744.0,-1.53,10933856.0,0.8,32970528.0,2.42,19.494,20.365000000000002,18.7395,16.369,15.5251,15.306400000000002,42425.8,9.087,19.888333333333335,17.44423076923077,-0.024471674755798374,-2.386338894295976,0.10899614143451673,-23.27179046801201,2.0425331924121264,23.845832981030316,13.633167018969683,0.24840066153680954,-1.0763282826014244,-0.6044322560618033,0.9950248756218691,5.787078082094692,14.21769903943069,0.9950248756218691,5.787078082094692,1.5864714086471463,50.023245002324444,86.11188275695608,19.3316105993139,0.0,-234271.95360614703,-122978.0,-0.3465312294340883,13.504278180542471,-98.79356568364612,0.9378571428571433,-91.50740595097649,10.986267166042508,0.48165833823047915,0.4663746744498494,1.6182955729354584,0.8399999999999999,1.2048192771081823,6318.8,0.05503856472166334,0.5449807071725837,0,0.25,0,0.0,0,0,0,2.5630773922429038,-97.62470599985352,0.0,0.0,-0.14568923220014074,0.6290359133194747,0.9660397074190177,1.0455778621812262,0.07142857142856991,-0.03294979079497917,0.017682982408167014,0.017021276595744705,-0.10546686018384144,0.10635838150289012,0.1064814814814814,-0.12369668246445509,-0.05081047381546133,-0.051587301587301515,0.0,0.0,0.0,0.0,0.0,0.0,0.0458673977048036,0.0,0.0,0.0,0.0,-1310.7353415333175,-0.4943403966985553,-43904391.0,-3.22,-43904391.0,-3.22,0.0,0.0
2024-01-15,宏景科技,301396,18.61,18.38,18.61,17.99,20720,53321292.0,3.3531638723634454,-0.59,-0.11,4.44,-43904391.0,-3.22,-23106647.0,-1.7,-20797744.0,-1.53,10933856.0,0.8,32970528.0,2.42,19.071999999999996,20.365000000000002,18.7395,16.369,15.5251,15.306400000000002,42425.8,9.087,19.888333333333335,17.44423076923077,-0.023827678202120242,-2.5835964593808187,0.10899614143451673,-23.27179046801201,2.0425331924121264,23.845832981030316,13.633167018969683,0.24840066153680954,-1.178280081194184,-0.7184609051804308,7.768924302788852,5.787078082094692,14.21769903943069,7.768924302788851,5.787078082094692,1.5864714086471463,50.023245002324444,86.11188275695608,19.3316105993139,0.0,-228924.85683195348,-143698.0,-0.3465312294340883,13.504278180542471,-98.79356568364612,0.9378571428571433,-91.50740595097649,10.986267166042508,0.48165833823047915,0.4663746744498494,1.6182955729354584,0.620000000000001,-33.3333333333332,6318.8,0.05503856472166334,0.5449807071725837,0,0.25,0,0.0,0,0,0,2.5630773922429038,-96.96553346826653,0.0,0.0,-0.14568923220014074,0.6290359133194747,0.9876410531972057,1.0344635908838244,0.629032258064516,-0.005949161709031925,-0.3814002089864159,-0.38075313807531375,-0.01711229946524062,-0.6291855325089035,-0.6290726817042607,-0.1029770619814544,-0.29621955775958697,-0.29635499207606963,0.0,0.0,0.0,0.0,0.0,0.0,0.04654554323442889,0.0,0.0,0.0,0.0,-2118.8355291733023,-0.823393217415039,-43904391.0,-3.22,-43904391.0,-3.22,-43904391.0,-3.22
