Date,股票名称,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,PriceChangeRate,PriceChangeAmount,TurnoverRate,MainNetInflow,MainNetInflowRatio,SuperLargeNetInflow,SuperLargeNetInflowRatio,LargeNetInflow,LargeNetInflowRatio,MediumNetInflow,MediumNetInflowRatio,SmallNetInflow,SmallNetInflowRatio,MA5,MA10,MA20,MA50,MA100,MA200,AVG_VOL,AVG_TR,EMA_12,EMA_26,Denoised_PriceChange,Momentum,Volatility,ROC,STD,Upper_Band,Lower_Band,%B,MACD,Signal,K,D,J,Stoch_K,Stoch_D,DI_plus,DI_minus,ADX,VWAP,MFI,AD,OBV,TRIX,TEMA,Williams_R,ATR,CCI,RSI,HV_20,GK_Volatility,Vol_Ratio,TR,TR_ROC,UD_Ratio,Normalized_ATR,BB_Width,Price_Up,Up_Days_Ratio,Extreme_Day,Extreme_Days_Count,Overbought,Oversold,OB_OS_Signal,Trend_Strength,TSI,CMO,Fisher_Transform_RSI,KST,KST_Signal,Close_Open_Ratio,High_Low_Ratio,Close_High_Position,Close_Pct_1,Volume_Pct_1,TurnoverRate_Pct_1,Close_Pct_3,Volume_Pct_3,TurnoverRate_Pct_3,Close_Pct_5,Volume_Pct_5,TurnoverRate_Pct_5,Close_Pct_10,Volume_Pct_10,TurnoverRate_Pct_10,Close_Pct_20,Volume_Pct_20,TurnoverRate_Pct_20,Price_Volatility_5,Price_Volatility_10,Price_Volatility_20,Volume_Price_Correlation,Turnover_Price_Correlation,MainInflow_Volume_Ratio,MainInflow_Amount_Ratio,MainInflow_MA_3,MainInflowRatio_MA_3,MainInflow_MA_5,MainInflowRatio_MA_5,MainInflow_MA_10,MainInflowRatio_MA_10
2025-03-20,江南新材,603124,65.63,74.13,85.21,65.63,243426,1809090239.0,10.117361392148918,628.91,63.96,85.0,-33735987.0,-11.41,-6593573.0,-2.23,-27142414.0,-9.18,-13435151.0,-4.54,47171138.0,15.95,55.862,50.534,45.975,43.6096,47.6829,0.0,117244.2,40.942,49.52166666666667,45.05192307692308,-0.08905232838308427,-0.35160611360679894,0.17463155500961494,-36.84068528261163,8.028685741567047,66.04671435391762,25.903285646082384,0.374325632802379,0.052995565418685914,0.012793232794602205,7.5089392133492225,15.005457359124259,51.20581531977436,7.508939213349223,15.005457359124259,6.924112503183701,52.04667014347917,64.39049324906794,50.348983110994816,21.012254123336174,-32075.54034729314,243426.0,0.4159831618559595,51.72665429121011,-93.05003971405877,4.512142857142856,-118.1376305435648,12.695312500000004,1.0658386248459841,0.9000413844300386,0.47594562038729554,19.58,-80.64351378958116,26820.4,0.11351302785265047,0.8731577750480748,0,0.4,0,0.0,0,0,0,1.4448270302619801,-100.0,0.0,0.0,-0.200343339938159,-0.13489061046177928,1.129513941794911,1.2983391741581594,0.43411644535240046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.58769569521868,-0.018648039912038884,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21,江南新材,603124,62.63,57.35,64.63,57.13,196414,1196220038.0,10.117361392148918,-22.64,-16.78,68.59,-33735987.0,-11.41,-6593573.0,-2.23,-27142414.0,-9.18,-13435151.0,-4.54,47171138.0,15.95,55.862,50.534,45.975,43.6096,47.6829,0.0,117244.2,40.942,49.52166666666667,45.05192307692308,-0.15430931122633754,-0.9500141297732267,0.17463155500961494,-36.84068528261163,8.028685741567047,66.04671435391762,25.903285646082384,0.374325632802379,-1.4945539687317893,-0.28809302158991085,7.5089392133492225,15.005457359124259,51.20581531977436,7.508939213349223,15.005457359124259,6.924112503183701,52.04667014347917,64.39049324906794,50.348983110994816,21.012254123336174,-216966.5856806265,47012.0,0.4159831618559595,51.72665429121011,-93.05003971405877,4.512142857142856,-118.1376305435648,12.695312500000004,1.0658386248459841,0.9000413844300386,0.47594562038729554,16.999999999999993,-80.64351378958116,26820.4,0.11351302785265047,0.8731577750480748,0,0.4,0,0.0,0,0,0,1.4448270302619801,-100.0,0.0,0.0,-0.200343339938159,-0.13489061046177928,0.915695353664378,1.1312795378960265,0.029333333333333208,-0.22635909888034522,-0.1931264532137077,-0.19305882352941173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-171.75870987450043,-0.028202158382334204,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,江南新材,603124,54.61,50.65,56.41,50.14,139123,739094135.0,10.932868352223183,-11.68,-6.7,48.58,-33735987.0,-11.41,-6593573.0,-2.23,-27142414.0,-9.18,-13435151.0,-4.54,47171138.0,15.95,55.862,50.534,45.975,43.6096,47.6829,0.0,117244.2,40.942,49.52166666666667,45.05192307692308,-0.07534814478603626,-0.03653348816356243,0.17463155500961494,-36.84068528261163,8.028685741567047,66.04671435391762,25.903285646082384,0.374325632802379,-2.7954045298865773,-0.7796930003111431,7.5089392133492225,15.005457359124259,51.20581531977436,7.508939213349223,15.005457359124259,6.924112503183701,52.04667014347917,64.39049324906794,50.348983110994816,21.012254123336174,-333457.13591986103,-92111.0,0.4159831618559595,51.72665429121011,-93.05003971405877,4.512142857142856,-118.1376305435648,12.695312500000004,1.0658386248459841,0.9000413844300386,0.47594562038729554,7.210000000000001,-80.64351378958116,26820.4,0.11351302785265047,0.8731577750480748,0,0.4,0,0.0,0,0,0,1.4448270302619801,-100.0,0.0,0.0,-0.200343339938159,-0.13489061046177928,0.927485808459989,1.1250498603909054,0.08133971291866002,-0.1168265039232782,-0.2916849104442657,-0.29173348884677075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.48862166125184,-0.04564504757483288,-33735987.0,-11.41,0.0,0.0,0.0,0.0
2025-03-25,江南新材,603124,51.12,48.16,52.73,48.07,112534,568124027.0,9.200394866732472,-4.92,-2.49,39.3,-33735987.0,-11.41,-6593573.0,-2.23,-27142414.0,-9.18,-13435151.0,-4.54,47171138.0,15.95,55.862,50.534,45.975,43.6096,47.6829,0.0,117244.2,40.942,49.52166666666667,45.05192307692308,-0.06956310036166968,2.8827781349617947,0.17463155500961494,-36.84068528261163,8.028685741567047,66.04671435391762,25.903285646082384,0.374325632802379,-4.1738808634692335,-1.4921433853172497,7.5089392133492225,15.005457359124259,51.20581531977436,7.508939213349223,15.005457359124259,6.924112503183701,52.04667014347917,64.39049324906794,50.348983110994816,21.012254123336174,-441644.3290529084,-204645.0,0.4159831618559595,51.72665429121011,-93.05003971405877,4.512142857142856,-118.1376305435648,12.695312500000004,1.0658386248459841,0.9000413844300386,0.47594562038729554,4.659999999999997,-80.64351378958116,26820.4,0.11351302785265047,0.8731577750480748,0,0.4,0,0.0,0,0,0,1.4448270302619801,-100.0,0.0,0.0,-0.200343339938159,-0.13489061046177928,0.9420970266040688,1.0969419596421883,0.019313304721029264,-0.04916090819348473,-0.1911186504028809,-0.191025113215315,-0.35033050047214354,-0.5377075579436872,-0.5376470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-299.78217443462034,-0.05938137684259325,-33735987.0,-11.41,0.0,0.0,0.0,0.0
2025-03-26,江南新材,603124,48.18,49.02,50.18,46.57,110734,537670037.0,7.495847176079734,1.79,0.86,38.67,-33735987.0,-11.41,-6593573.0,-2.23,-27142414.0,-9.18,-13435151.0,-4.54,47171138.0,15.95,55.862,50.534,45.975,43.6096,47.6829,0.0,117244.2,40.942,49.52166666666667,45.05192307692308,-0.045312048939744644,-4.4637319660002035,0.17463155500961494,-36.84068528261163,8.028685741567047,66.04671435391762,25.903285646082384,0.374325632802379,-5.443850864447884,-2.261808083674775,7.5089392133492225,15.005457359124259,51.20581531977436,7.508939213349223,15.005457359124259,6.924112503183701,52.04667014347917,64.39049324906794,50.348983110994816,21.012254123336174,-402074.5617398888,-93911.0,0.4159831618559595,51.72665429121011,-93.05003971405877,4.512142857142856,-118.1376305435648,12.695312500000004,1.0658386248459841,0.9000413844300386,0.47594562038729554,3.6099999999999994,-80.64351378958116,26820.4,0.11351302785265047,0.8731577750480748,1,0.4,0,0.0,0,0,0,1.4448270302619801,-99.88232482507591,0.0,0.0,-0.200343339938159,-0.13489061046177928,1.0174346201743463,1.0775177152673394,0.6786703601108042,0.017857142857143016,-0.015995165905415276,-0.016030534351144876,-0.1452484742807323,-0.4362214506094271,-0.43621519171890943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-304.655140651104,-0.06274477768091663,-33735987.0,-11.41,-33735987.0,-11.41,0.0,0.0
2025-03-27,江南新材,603124,48.08,45.39,48.08,45.23,95294,445833042.0,5.813953488372095,-7.41,-3.63,33.28,-33735987.0,-11.41,-6593573.0,-2.23,-27142414.0,-9.18,-13435151.0,-4.54,47171138.0,15.95,50.114,50.534,45.975,43.6096,47.6829,0.0,117244.2,40.942,49.52166666666667,45.05192307692308,-0.01573446909857926,-22.621066036600006,0.17463155500961494,-36.84068528261163,8.028685741567047,66.04671435391762,25.903285646082384,0.374325632802379,-6.263970438708863,-3.056112663186429,7.5089392133492225,15.005457359124259,51.20581531977436,7.508939213349223,15.005457359124259,6.924112503183701,52.04667014347917,64.39049324906794,50.348983110994816,21.012254123336174,-486668.8845469061,-189205.0,0.4159831618559595,51.72665429121011,-93.05003971405877,4.512142857142856,-118.1376305435648,12.695312500000004,1.0658386248459841,0.9000413844300386,0.47594562038729554,3.7900000000000063,-80.64351378958116,26820.4,0.11351302785265047,0.8731577750480748,0,0.4,0,0.0,0,0,0,1.4448270302619801,-99.7848274522525,0.0,0.0,-0.200343339938159,-0.13489061046177928,0.9440515806988353,1.0630112757019679,0.05614035087719425,-0.0740514075887393,-0.13943323640435634,-0.13938453581587795,-0.10384995064165836,-0.315037772330959,-0.31494442157266356,-0.3876972885471469,-0.6085299023111747,-0.6084705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.09064820954919395,0.0,0.0,0.0,0.0,-354.01633873760426,-0.07566955282854618,-33735987.0,-11.41,-33735987.0,-11.41,0.0,0.0
2025-03-28,江南新材,603124,45.43,44.15,45.5,44.12,64247,289452394.0,3.0403172504957094,-2.73,-1.24,22.43,-33735987.0,-11.41,-6593573.0,-2.23,-27142414.0,-9.18,-13435151.0,-4.54,47171138.0,15.95,47.474000000000004,50.534,45.975,43.6096,47.6829,0.0,117244.2,40.942,49.52166666666667,45.05192307692308,0.008602939864399136,-18.101817166216712,0.17463155500961494,-36.84068528261163,8.028685741567047,66.04671435391762,25.903285646082384,0.374325632802379,-7.034941994626074,-3.857504372991199,7.5089392133492225,15.005457359124259,51.20581531977436,7.508939213349223,15.005457359124259,6.924112503183701,52.04667014347917,64.39049324906794,50.348983110994816,21.012254123336174,-548122.5367208191,-253452.0,0.4159831618559595,51.72665429121011,-93.05003971405877,4.512142857142856,-118.1376305435648,12.695312500000004,1.0658386248459841,0.9000413844300386,0.47594562038729554,1.3800000000000026,-91.88235294117645,26820.4,0.11351302785265047,0.8731577750480748,0,0.4,0,0.0,0,0,0,1.4448270302619801,-99.70320236898677,0.0,0.0,-0.200343339938159,-0.13489061046177928,0.9718247853841074,1.0312783318223029,0.021739130434783392,-0.027318792685613658,-0.3258022540768569,-0.3260216346153847,-0.08326411960132885,-0.42908809781932566,-0.4292620865139949,-0.23016564952048824,-0.6729000987709634,-0.6729844000583176,0.0,0.0,0.0,0.0,0.0,0.0,0.050408171471753804,0.0,0.0,0.0,0.0,-525.0900728427345,-0.11655107224108475,-33735987.0,-11.41,-33735987.0,-11.41,0.0,0.0
2025-03-31,江南新材,603124,44.23,44.59,45.81,43.26,76853,345085606.0,5.775764439411108,1.0,0.44,26.84,-33735987.0,-11.41,-6593573.0,-2.23,-27142414.0,-9.18,-13435151.0,-4.54,47171138.0,15.95,46.262,50.534,45.975,43.6096,47.6829,0.0,117244.2,40.942,49.52166666666667,45.05192307692308,0.009337519933489077,-6.195196192241518,0.17463155500961494,-36.84068528261163,8.028685741567047,66.04671435391762,25.903285646082384,0.374325632802379,-7.5659957246139635,-4.60104604908372,7.5089392133492225,15.005457359124259,51.20581531977436,7.508939213349223,15.005457359124259,6.924112503183701,52.04667014347917,64.39049324906794,50.348983110994816,21.012254123336174,-544807.3092698385,-176599.0,0.4159831618559595,51.72665429121011,-93.05003971405877,4.512142857142856,-118.1376305435648,12.695312500000004,1.0658386248459841,0.9000413844300386,0.47594562038729554,2.5500000000000043,-64.632454923717,26820.4,0.11351302785265047,0.8731577750480748,1,0.4,0,0.0,0,0,0,1.4448270302619801,-99.5678123708872,0.0,0.0,-0.200343339938159,-0.13489061046177928,1.008139271987339,1.0589459084604718,0.5215686274509816,0.009966024915062377,0.1962114962566346,0.1966116807846634,-0.09037127702978376,-0.3059674535373056,-0.30592190328419966,-0.11964461994076991,-0.4475895430662076,-0.44750926307122274,0.0,0.0,0.0,0.0,0.0,0.0,0.03890203643691698,0.0,0.0,0.0,0.0,-438.9620188929659,-0.09776121146657965,-33735987.0,-11.41,-33735987.0,-11.41,0.0,0.0
2025-04-01,江南新材,603124,44.03,46.41,46.62,43.5,80617,364871684.0,6.99708454810495,4.08,1.82,28.15,-33735987.0,-11.41,-6593573.0,-2.23,-27142414.0,-9.18,-13435151.0,-4.54,47171138.0,15.95,45.912,50.534,45.975,43.6096,47.6829,0.0,117244.2,40.942,49.52166666666667,45.05192307692308,-0.00605851159787388,-0.43252644666215423,0.17463155500961494,-36.84068528261163,8.028685741567047,66.04671435391762,25.903285646082384,0.374325632802379,-7.818539772647799,-5.245693563832954,7.5089392133492225,15.005457359124259,51.20581531977436,7.508939213349223,15.005457359124259,6.924112503183701,52.04667014347917,64.39049324906794,50.348983110994816,21.012254123336174,-475042.597731377,-95982.0,0.4159831618559595,51.72665429121011,-93.05003971405877,4.512142857142856,-118.1376305435648,12.695312500000004,1.0658386248459841,0.9000413844300386,0.47594562038729554,3.1199999999999974,-33.047210300429185,26820.4,0.11351302785265047,0.8731577750480748,1,0.4,0,0.0,0,0,0,1.4448270302619801,-99.16724045511683,0.0,0.0,-0.200343339938159,-0.13489061046177928,1.054054054054054,1.0717241379310345,0.9326923076923074,0.04081632653061207,0.048976617698723635,0.04880774962742174,0.022471910112359383,-0.1540180913803597,-0.1541466346153847,-0.036337209302325535,-0.2836209501128548,-0.2837150127226463,0.0,0.0,0.0,0.0,0.0,0.0,0.04499955358688494,0.0,0.0,0.0,0.0,-418.4671785457342,-0.09245986571964333,-33735987.0,-11.41,-33735987.0,-11.41,0.0,0.0
2025-04-02,江南新材,603124,45.64,45.49,46.47,45.34,53200,245667414.0,2.434820081878896,-1.98,-0.92,18.58,-33735987.0,-11.41,-6593573.0,-2.23,-27142414.0,-9.18,-13435151.0,-4.54,47171138.0,15.95,45.206,50.534,45.975,43.6096,47.6829,0.0,117244.2,40.942,49.52166666666667,45.05192307692308,-0.026257328363739507,-1.5505164716355486,0.17463155500961494,-36.84068528261163,8.028685741567047,66.04671435391762,25.903285646082384,0.374325632802379,-7.77658901540622,-5.743760271896459,10.43518951801593,15.005457359124259,51.20581531977436,10.43518951801593,15.005457359124259,6.924112503183701,52.04667014347917,64.39049324906794,50.348983110994816,21.012254123336174,-514118.70392606733,-149182.0,0.4159831618559595,51.72665429121011,-93.05003971405877,4.512142857142856,-118.1376305435648,12.695312500000004,1.0658386248459841,0.9000413844300386,0.47594562038729554,1.1299999999999955,-68.69806094182837,26820.4,0.11351302785265047,0.8731577750480748,0,0.4,0,0.0,0,0,0,1.4448270302619801,-98.82309339481787,0.0,0.0,-0.200343339938159,-0.13489061046177928,0.9967134092900964,1.0249228054697836,0.1327433628318577,-0.01982331394096093,-0.34008955927409856,-0.3399644760213144,0.030351075877689704,-0.17194577178700954,-0.1716451181453411,-0.07201142390860871,-0.5195694186067513,-0.5195241789500906,0.0,0.0,0.0,0.0,0.0,0.0,0.04300185743320191,0.0,0.0,0.0,0.0,-634.1231743764215,-0.13732381642880884,-33735987.0,-11.41,-33735987.0,-11.41,-33735987.0,-11.41
