Date,股票名称,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,PriceChangeRate,PriceChangeAmount,TurnoverRate,MainNetInflow,MainNetInflowRatio,SuperLargeNetInflow,SuperLargeNetInflowRatio,LargeNetInflow,LargeNetInflowRatio,MediumNetInflow,MediumNetInflowRatio,SmallNetInflow,SmallNetInflowRatio,MA5,MA10,MA20,MA50,MA100,MA200,AVG_VOL,AVG_TR,EMA_12,EMA_26,Denoised_PriceChange,Momentum,Volatility,ROC,STD,Upper_Band,Lower_Band,%B,MACD,Signal,K,D,J,Stoch_K,Stoch_D,DI_plus,DI_minus,ADX,VWAP,MFI,AD,OBV,TRIX,TEMA,Williams_R,ATR,CCI,RSI,HV_20,GK_Volatility,Vol_Ratio,TR,TR_ROC,UD_Ratio,Normalized_ATR,BB_Width,Price_Up,Up_Days_Ratio,Extreme_Day,Extreme_Days_Count,Overbought,Oversold,OB_OS_Signal,Trend_Strength,TSI,CMO,Fisher_Transform_RSI,KST,KST_Signal,Close_Open_Ratio,High_Low_Ratio,Close_High_Position,Close_Pct_1,Volume_Pct_1,TurnoverRate_Pct_1,Close_Pct_3,Volume_Pct_3,TurnoverRate_Pct_3,Close_Pct_5,Volume_Pct_5,TurnoverRate_Pct_5,Close_Pct_10,Volume_Pct_10,TurnoverRate_Pct_10,Close_Pct_20,Volume_Pct_20,TurnoverRate_Pct_20,Price_Volatility_5,Price_Volatility_10,Price_Volatility_20,Volume_Price_Correlation,Turnover_Price_Correlation,MainInflow_Volume_Ratio,MainInflow_Amount_Ratio,MainInflow_MA_3,MainInflowRatio_MA_3,MainInflow_MA_5,MainInflowRatio_MA_5,MainInflow_MA_10,MainInflowRatio_MA_10
2024-01-02,骏创科技,920533,16.04,16.66,17.17,15.77,34131,74638341.4,5.582232893157272,3.67,0.59,9.97,31046095.0,7.02,15890231.0,3.59,15155864.0,3.43,7294326.0,1.65,-1776808.0,-0.4,15.553999999999998,14.284,13.1875,11.8396,10.8904,10.1604,18619.3,5.438000000000001,14.012499999999998,12.489615384615384,-0.020064546357199016,-0.0383092509884696,0.1299394863307418,-22.86914765906363,1.7135769759866573,17.471442439966644,8.903557560033356,0.1279711918789438,-0.003697073644156213,-0.0014527496978214197,1.8828451882845154,10.590714693757814,68.48646729145113,1.8828451882845154,10.590714693757814,3.7124248496994015,41.437875751502986,69.93891346789158,13.39139140810813,23.13945108393667,9264.128571428533,34131.0,-0.3760085640412636,9.843288846428512,-66.66666666666667,1.0864285714285713,-40.73827114394673,22.446406052963432,0.7271720056780299,0.8240427745953514,1.160492520051463,1.4000000000000021,-16.42857142857156,962.4,0.08839939555968848,0.6496974316537091,0,0.2,0,0.0,0,0,0,1.9689849529993906,-100.0,0.0,0.0,-0.43525295891454296,-0.46282631734931484,1.0386533665835411,1.0887761572606216,0.6357142857142851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.5890952771592,0.4159537042451789,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03,骏创科技,920533,16.46,16.24,16.69,15.76,18502,39695661.61,5.582232893157272,-2.52,-0.42,5.4,31046095.0,7.02,15890231.0,3.59,15155864.0,3.43,7294326.0,1.65,-1776808.0,-0.4,15.553999999999998,14.284,13.1875,11.8396,10.8904,10.1604,18619.3,5.438000000000001,14.012499999999998,12.489615384615384,-0.026095374750393845,-0.1042023416774854,0.1299394863307418,-22.86914765906363,1.7135769759866573,17.471442439966644,8.903557560033356,0.1279711918789438,-0.01502075757803745,-0.003069597297683184,1.8828451882845154,10.590714693757814,68.48646729145113,1.8828451882845154,10.590714693757814,3.7124248496994015,41.437875751502986,69.93891346789158,13.39139140810813,23.13945108393667,9860.967281105868,15629.0,-0.3760085640412636,9.843288846428512,-66.66666666666667,1.0864285714285713,-40.73827114394673,22.446406052963432,0.7271720056780299,0.8240427745953514,1.160492520051463,0.9300000000000015,-16.42857142857156,962.4,0.08839939555968848,0.6496974316537091,0,0.2,0,0.0,0,0,0,1.9689849529993906,-100.0,0.0,0.0,-0.43525295891454296,-0.46282631734931484,0.9866342648845685,1.059010152284264,0.5161290322580623,-0.025210084033613578,-0.4579121619641968,-0.45837512537612835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.895206182781,0.7821029542955399,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,骏创科技,920533,16.36,16.09,16.65,15.77,13622,29033851.77,5.418719211822654,-0.92,-0.15,3.98,31046095.0,7.02,15890231.0,3.59,15155864.0,3.43,7294326.0,1.65,-1776808.0,-0.4,15.553999999999998,14.284,13.1875,11.8396,10.8904,10.1604,18619.3,5.438000000000001,14.012499999999998,12.489615384615384,-0.03226495144858994,0.0004025511330661138,0.1299394863307418,-22.86914765906363,1.7135769759866573,17.471442439966644,8.903557560033356,0.1279711918789438,-0.08441277067358871,-0.022158932153840648,1.8828451882845154,10.590714693757814,68.48646729145113,1.8828451882845154,10.590714693757814,3.7124248496994015,41.437875751502986,69.93891346789158,13.39139140810813,23.13945108393667,6145.876372014979,2007.0,-0.3760085640412636,9.843288846428512,-66.66666666666667,1.0864285714285713,-40.73827114394673,22.446406052963432,0.7271720056780299,0.8240427745953514,1.160492520051463,0.879999999999999,-16.42857142857156,962.4,0.08839939555968848,0.6496974316537091,0,0.2,0,0.0,0,0,0,1.9689849529993906,-100.0,0.0,0.0,-0.43525295891454296,-0.46282631734931484,0.9834963325183375,1.0558021559923905,0.36363636363636437,-0.009236453201970307,-0.26375526970057295,-0.26296296296296306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.9470013947002,1.0693067587667595,31046095.0,7.02,0.0,0.0,0.0,0.0
2024-01-05,骏创科技,920533,16.08,15.01,16.25,14.54,21960,44795423.22,10.627719080174026,-6.71,-1.08,6.41,31046095.0,7.02,15890231.0,3.59,15155864.0,3.43,7294326.0,1.65,-1776808.0,-0.4,15.553999999999998,14.284,13.1875,11.8396,10.8904,10.1604,18619.3,5.438000000000001,14.012499999999998,12.489615384615384,-0.03692527202466504,0.32786198727315646,0.1299394863307418,-22.86914765906363,1.7135769759866573,17.471442439966644,8.903557560033356,0.1279711918789438,-0.2056098393798387,-0.05523525134975595,1.8828451882845154,10.590714693757814,68.48646729145113,1.8828451882845154,10.590714693757814,3.7124248496994015,41.437875751502986,69.93891346789158,13.39139140810813,23.13945108393667,-3742.54468061659,-19953.0,-0.3760085640412636,9.843288846428512,-66.66666666666667,1.0864285714285713,-40.73827114394673,22.446406052963432,0.7271720056780299,0.8240427745953514,1.160492520051463,1.7100000000000009,-16.42857142857156,962.4,0.08839939555968848,0.6496974316537091,0,0.2,0,0.0,0,0,0,1.9689849529993906,-100.0,0.0,0.0,-0.43525295891454296,-0.46282631734931484,0.9334577114427861,1.1176066024759286,0.2748538011695909,-0.06712243629583592,0.6120980766407282,0.6105527638190955,-0.09903961584633858,-0.356596642348598,-0.35707121364092276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.6922271299122,0.6930639800959564,31046095.0,7.02,0.0,0.0,0.0,0.0
2024-01-08,骏创科技,920533,14.87,13.77,15.28,13.77,21833,41551436.06,10.0599600266489,-8.26,-1.24,6.38,31046095.0,7.02,15890231.0,3.59,15155864.0,3.43,7294326.0,1.65,-1776808.0,-0.4,15.553999999999998,14.284,13.1875,11.8396,10.8904,10.1604,18619.3,5.438000000000001,14.012499999999998,12.489615384615384,-0.039334840117654576,-0.46496046927994483,0.1299394863307418,-22.86914765906363,1.7135769759866573,17.471442439966644,8.903557560033356,0.1279711918789438,-0.3488539234732901,-0.1133643261591845,1.8828451882845154,10.590714693757814,68.48646729145113,1.8828451882845154,10.590714693757814,3.7124248496994015,41.437875751502986,69.93891346789158,13.39139140810813,23.13945108393667,-25575.54468061659,-41786.0,-0.3760085640412636,9.843288846428512,-66.66666666666667,1.0864285714285713,-40.73827114394673,22.446406052963432,0.7271720056780299,0.8240427745953514,1.160492520051463,1.5099999999999998,-16.42857142857156,962.4,0.08839939555968848,0.6496974316537091,0,0.2,0,0.0,0,0,0,1.9689849529993906,-100.0,0.0,0.0,-0.43525295891454296,-0.46282631734931484,0.9260255548083389,1.1096586782861293,0.0,-0.0826115922718188,-0.0057832422586521215,-0.004680187207488307,-0.1520935960591132,0.1800345908550427,0.18148148148148135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.9151323623705,0.7471725936980144,31046095.0,7.02,31046095.0,7.02,0.0,0.0
2024-01-09,骏创科技,920533,13.62,13.67,14.15,12.98,20881,37357261.78,8.49673202614379,-0.73,-0.1,6.1,31046095.0,7.02,15890231.0,3.59,15155864.0,3.43,7294326.0,1.65,-1776808.0,-0.4,14.956,14.284,13.1875,11.8396,10.8904,10.1604,18619.3,5.438000000000001,14.012499999999998,12.489615384615384,-0.03994526365577229,-2.436816170520228,0.1299394863307418,-22.86914765906363,1.7135769759866573,17.471442439966644,8.903557560033356,0.1279711918789438,-0.5203561252901251,-0.20028338743959917,1.8828451882845154,10.590714693757814,68.48646729145113,1.8828451882845154,10.590714693757814,3.7124248496994015,41.437875751502986,69.93891346789158,13.39139140810813,23.13945108393667,-21827.67288574481,-62667.0,-0.3760085640412636,9.843288846428512,-66.66666666666667,1.0864285714285713,-40.73827114394673,22.446406052963432,0.7271720056780299,0.8240427745953514,1.160492520051463,1.17,-16.42857142857156,962.4,0.08839939555968848,0.6496974316537091,0,0.2,0,0.0,0,0,0,1.9689849529993906,-100.0,0.0,0.0,-0.43525295891454296,-0.46282631734931484,1.0036710719530104,1.0901386748844375,0.5897435897435893,-0.0072621641249092095,-0.04360371914075023,-0.043887147335423204,-0.15040397762585456,0.5328879753340185,0.5326633165829144,-0.1794717887154862,-0.3882101315519616,-0.38816449348044135,0.0,0.0,0.0,0.0,0.0,0.0,0.0345457388689857,0.0,0.0,0.0,0.0,1486.7395364428694,0.8310591486007155,31046095.0,7.02,31046095.0,7.02,0.0,0.0
2024-01-10,骏创科技,920533,13.65,13.52,13.92,13.27,15803,28530165.69,4.754937820043895,-1.1,-0.15,4.62,31046095.0,7.02,15890231.0,3.59,15155864.0,3.43,7294326.0,1.65,-1776808.0,-0.4,14.412,14.284,13.1875,11.8396,10.8904,10.1604,18619.3,5.438000000000001,14.012499999999998,12.489615384615384,-0.03692167411419695,-3.122000606440842,0.1299394863307418,-22.86914765906363,1.7135769759866573,17.471442439966644,8.903557560033356,0.1279711918789438,-0.6565267182885504,-0.2873675735643283,1.8828451882845154,10.590714693757814,68.48646729145113,1.8828451882845154,10.590714693757814,3.7124248496994015,41.437875751502986,69.93891346789158,13.39139140810813,23.13945108393667,-25474.51903959097,-78470.0,-0.3760085640412636,9.843288846428512,-66.66666666666667,1.0864285714285713,-40.73827114394673,22.446406052963432,0.7271720056780299,0.8240427745953514,1.160492520051463,0.6500000000000004,-30.107526881720503,962.4,0.08839939555968848,0.6496974316537091,0,0.2,0,0.0,0,0,0,1.9689849529993906,-100.0,0.0,0.0,-0.43525295891454296,-0.46282631734931484,0.9904761904761904,1.0489826676714393,0.3846153846153844,-0.01097293343087058,-0.2431875868013984,-0.2426229508196721,-0.09926715522984675,-0.2803734061930784,-0.2792511700468019,-0.16748768472906395,-0.14587612150037832,-0.1444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.03642866154132944,0.0,0.0,0.0,0.0,1964.4453935712477,1.0881848443907567,31046095.0,7.02,31046095.0,7.02,0.0,0.0
2024-01-11,骏创科技,920533,13.52,13.55,13.77,13.22,9624,17245832.93,4.068047337278099,0.22,0.03,2.81,31046095.0,7.02,15890231.0,3.59,15155864.0,3.43,7294326.0,1.65,-1776808.0,-0.4,13.904,14.284,13.1875,11.8396,10.8904,10.1604,18619.3,5.438000000000001,14.012499999999998,12.489615384615384,-0.02842956263402176,-2.674880574526161,0.1299394863307418,-22.86914765906363,1.7135769759866573,17.471442439966644,8.903557560033356,0.1279711918789438,-0.7457204661740545,-0.3767481716976908,1.8828451882845154,10.590714693757814,68.48646729145113,1.8828451882845154,10.590714693757814,3.7124248496994015,41.437875751502986,69.93891346789158,13.39139140810813,23.13945108393667,-23549.719039590946,-68846.0,-0.3760085640412636,9.843288846428512,-66.66666666666667,1.0864285714285713,-40.73827114394673,22.446406052963432,0.7271720056780299,0.8240427745953514,1.160492520051463,0.5499999999999989,-37.50000000000006,962.4,0.08839939555968848,0.6496974316537091,1,0.2,0,0.0,0,0,0,1.9689849529993906,-99.85027176019996,0.0,0.0,-0.43525295891454296,-0.46282631734931484,1.0022189349112427,1.0416036308623298,0.6000000000000013,0.002218934911242698,-0.39100170853635385,-0.3917748917748918,-0.015976761074800172,-0.5591993770897266,-0.5595611285266457,-0.15786202610316957,-0.293495815592424,-0.29396984924623115,0.0,0.0,0.0,0.0,0.0,0.0,0.03877350713629707,0.0,0.0,0.0,0.0,3225.5683116883115,1.8002083938657063,31046095.0,7.02,31046095.0,7.02,0.0,0.0
2024-01-12,骏创科技,920533,13.6,12.48,13.62,12.39,17787,30391265.43,9.077490774907739,-7.9,-1.07,5.19,31046095.0,7.02,15890231.0,3.59,15155864.0,3.43,7294326.0,1.65,-1776808.0,-0.4,13.398,14.284,13.1875,11.8396,10.8904,10.1604,18619.3,5.438000000000001,14.012499999999998,12.489615384615384,-0.017000199194113243,-2.330898544387873,0.1299394863307418,-22.86914765906363,1.7135769759866573,17.471442439966644,8.903557560033356,0.1279711918789438,-0.8698931863197573,-0.47867391368749396,1.8828451882845154,10.590714693757814,68.48646729145113,1.8828451882845154,10.590714693757814,3.7124248496994015,41.437875751502986,69.93891346789158,13.39139140810813,23.13945108393667,-38733.74342983485,-86633.0,-0.3760085640412636,9.843288846428512,-66.66666666666667,1.0864285714285713,-40.73827114394673,22.446406052963432,0.7271720056780299,0.8240427745953514,1.160492520051463,1.2299999999999986,-28.0701754385966,962.4,0.08839939555968848,0.6496974316537091,0,0.2,0,0.0,0,0,0,1.9689849529993906,-99.73617790852812,0.0,0.0,-0.43525295891454296,-0.46282631734931484,0.9176470588235295,1.099273607748184,0.07317073170731704,-0.07896678966789672,0.8481920199501247,0.8469750889679717,-0.08705193855157278,-0.1481729802212538,-0.14918032786885238,-0.16855429713524317,-0.1900273224043716,-0.19032761310452417,0.0,0.0,0.0,0.0,0.0,0.0,0.04162491009875343,0.0,0.0,0.0,0.0,1745.339273667641,1.0215466035779805,31046095.0,7.02,31046095.0,7.02,0.0,0.0
2024-01-15,骏创科技,920533,12.57,11.85,12.63,11.85,12050,19559678.0,6.250000000000008,-5.05,-0.63,3.52,31046095.0,7.02,15890231.0,3.59,15155864.0,3.43,7294326.0,1.65,-1776808.0,-0.4,13.014000000000001,14.284,13.1875,11.8396,10.8904,10.1604,18619.3,5.438000000000001,14.012499999999998,12.489615384615384,-0.00576814356275584,-1.6157528449287513,0.1299394863307418,-22.86914765906363,1.7135769759866573,17.471442439966644,8.903557560033356,0.1279711918789438,-1.0132728718930595,-0.5875511599111893,0.0,10.590714693757814,68.48646729145113,0.0,10.590714693757814,3.7124248496994015,41.437875751502986,69.93891346789158,13.39139140810813,23.13945108393667,-50783.74342983485,-98683.0,-0.3760085640412636,9.843288846428512,-66.66666666666667,1.0864285714285713,-40.73827114394673,22.446406052963432,0.7271720056780299,0.8240427745953514,1.160492520051463,0.7800000000000011,-48.344370860927064,962.4,0.08839939555968848,0.6496974316537091,0,0.2,0,0.0,0,0,0,1.9689849529993906,-99.65200089398547,0.0,0.0,-0.43525295891454296,-0.46282631734931484,0.9427207637231503,1.0658227848101267,0.0,-0.050480769230769273,-0.3225389329285433,-0.3217726396917149,-0.12352071005917165,-0.2374865531861039,-0.23809523809523814,-0.13943355119825707,-0.4480831768423945,-0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.03438819217238703,0.0,0.0,0.0,0.0,2576.225624429508,1.5872497191799517,31046095.0,7.02,31046095.0,7.02,31046095.0,7.02
2024-01-16,骏创科技,920533,11.95,12.85,12.89,11.23,24964,40579402.91,14.008438818565402,8.44,1.0,7.29,31046095.0,7.02,15890231.0,3.59,15155864.0,3.43,7294326.0,1.65,-1776808.0,-0.4,12.85,13.903,13.1875,11.8396,10.8904,10.1604,17702.6,5.17,14.012499999999998,12.489615384615384,0.003164703798160216,-1.163692103119951,0.1299394863307418,-22.86914765906363,1.7135769759866573,17.471442439966644,8.903557560033356,0.1279711918789438,-1.0872366512056015,-0.6845266947534345,29.889298892988926,10.590714693757814,68.48646729145113,29.889298892988926,10.590714693757814,3.7124248496994015,41.437875751502986,69.93891346789158,13.39139140810813,23.13945108393667,-27022.82776718428,-73719.0,-0.3760085640412636,9.843288846428512,-66.66666666666667,1.0864285714285713,-40.73827114394673,22.446406052963432,0.7271720056780299,0.8240427745953514,1.160492520051463,1.6600000000000001,41.88034188034191,3458.8,0.08839939555968848,0.6496974316537091,1,0.2,0,0.0,0,0,0,1.9689849529993906,-94.82899606865644,0.0,0.0,-0.43525295891454296,-0.46282631734931484,1.0753138075313808,1.1478183437221727,0.9759036144578308,0.08438818565400852,1.071701244813278,1.071022727272727,-0.05166051660516613,1.5939318370739817,1.5943060498220638,-0.059985369422092205,0.195536612231215,0.19508196721311477,-0.22869147659063627,-0.2685828132782514,-0.2688064192577734,0.0,0.0,0.0,0.062152194158070245,0.04957530441832474,0.0,0.0,0.0,1243.5848187462448,0.7650702575340024,31046095.0,7.02,31046095.0,7.02,31046095.0,7.02
